iso2,inst_id,display_name,year,works_count,country_rank
IN,I51317819,Institute of Medical Sciences,2023,4204,14
IN,I24676775,Indian Institute of Technology Madras,2023,4167,15
PK,I16076960,COMSATS University Islamabad,2018,2976,1
PK,I12469534,Quaid-i-Azam University,2018,1565,2
PK,I929597975,National University of Sciences and Technology,2018,1431,3
PK,I172780181,University of the Punjab,2018,1417,4
PK,I61623833,University of Agriculture Faisalabad,2018,1082,5
PK,I193670377,University of Karachi,2018,1015,6
PK,I194348271,"Government College University, Faisalabad",2018,832,7
PK,I121243025,"International Islamic University, Islamabad",2018,819,8
PK,I127670440,Bahauddin Zakariya University,2018,803,9
PK,I142204992,University of Lahore,2018,789,10
PK,I174731842,Islamia University of Bahawalpur,2018,722,11
PK,I181063083,Abdul Wali Khan University Mardan,2018,688,12
PK,I160968435,University of Sargodha,2018,660,13
PK,I36001604,University of Peshawar,2018,653,14
PK,I142732210,University of Engineering and Technology Lahore,2018,650,15
PK,I172780181,University of the Punjab,2023,3892,1
PK,I16076960,COMSATS University Islamabad,2023,3726,2
PK,I28022161,King Saud University,2023,2796,3
PK,I61623833,University of Agriculture Faisalabad,2023,2621,4
PK,I929597975,National University of Sciences and Technology,2023,2564,5
PK,I142204992,University of Lahore,2023,2361,6
PK,I174731842,Islamia University of Bahawalpur,2023,2341,7
PK,I194348271,"Government College University, Faisalabad",2023,2298,8
PK,I12469534,Quaid-i-Azam University,2023,2177,9
PK,I127670440,Bahauddin Zakariya University,2023,1976,10
PK,I195024194,Riphah International University,2023,1762,11
PK,I39727005,Dow University of Health Sciences,2023,1695,12
PK,I5100685,University of Education,2023,1691,13
PK,I193670377,University of Karachi,2023,1638,14
PK,I3130814776,University of Okara,2023,1612,15
BD,I205746353,University of Dhaka,2018,1198,1
BD,I183697816,Bangladesh University of Engineering and Technology,2018,760,2
BD,I24057909,Bangladesh Agricultural University,2018,662,3
BD,I4210090971,Southeast University,2018,629,4
BD,I902853133,University of Rajshahi,2018,544,5
BD,I201969901,Bangladesh Medical University,2018,537,6
BD,I40279923,Islamic University,2018,478,7
BD,I205889620,International Centre for Diarrhoeal Disease Research,2018,455,8
BD,I46080048,Jahangirnagar University,2018,448,9
BD,I96369009,Dhaka Medical College and Hospital,2018,445,10
BD,I157386601,North South University,2018,405,11
BD,I76569877,Southeast University,2018,377,12
BD,I894293524,University of Chittagong,2018,368,13
BD,I5518804,BRAC University,2018,337,14
BD,I4210150840,Ministry of Education,2018,324,15
BD,I205746353,University of Dhaka,2023,2384,1
BD,I40279923,Islamic University,2023,1566,2
BD,I183697816,Bangladesh University of Engineering and Technology,2023,1360,3
BD,I200606013,Daffodil International University,2023,1305,4
BD,I902853133,University of Rajshahi,2023,1129,5
BD,I4210090971,Southeast University,2023,1078,6
BD,I96369009,Dhaka Medical College and Hospital,2023,1078,7
BD,I24057909,Bangladesh Agricultural University,2023,958,8
BD,I46080048,Jahangirnagar University,2023,949,9
BD,I201969901,Bangladesh Medical University,2023,944,10
BD,I5518804,BRAC University,2023,813,11
BD,I1307585291,Khulna University of Engineering and Technology,2023,770,12
BD,I124386471,Khulna University,2023,764,13
BD,I157386601,North South University,2023,745,14
BD,I76569877,Southeast University,2023,727,15
BR,I17974374,Universidade de São Paulo,2018,21095,1
BR,I879563668,Universidade Estadual Paulista (Unesp),2018,10545,2
BR,I181391015,Universidade Estadual de Campinas (UNICAMP),2018,9130,3
BR,I130442723,Universidade Federal do Rio Grande do Sul,2018,8479,4
BR,I122140584,Universidade Federal do Rio de Janeiro,2018,7639,5
BR,I110200422,Universidade Federal de Minas Gerais,2018,6996,6
BR,I4104125,Universidade Federal de Santa Catarina,2018,5783,7
BR,I52418104,Universidade Federal do Paraná,2018,5594,8
BR,I150729083,Universidade de Brasília,2018,5304,9
BR,I161127581,Universidade Federal Fluminense,2018,4234,10
BR,I25112270,Universidade Federal de Pernambuco,2018,4159,11
BR,I177909021,Universidade Federal de São Carlos,2018,4112,12
BR,I88273585,Universidade Federal de São Paulo,2018,4110,13
BR,I33501960,Universidade Federal de Santa Maria,2018,4072,14
BR,I243754102,Universidade Federal do Ceará,2018,4070,15
BR,I17974374,Universidade de São Paulo,2023,23405,1
BR,I879563668,Universidade Estadual Paulista (Unesp),2023,9996,2
BR,I122140584,Universidade Federal do Rio de Janeiro,2023,8914,3
BR,I181391015,Universidade Estadual de Campinas (UNICAMP),2023,8624,4
BR,I130442723,Universidade Federal do Rio Grande do Sul,2023,8389,5
BR,I110200422,Universidade Federal de Minas Gerais,2023,8125,6
BR,I4104125,Universidade Federal de Santa Catarina,2023,6516,7
BR,I150729083,Universidade de Brasília,2023,6092,8
BR,I52418104,Universidade Federal do Paraná,2023,5618,9
BR,I25112270,Universidade Federal de Pernambuco,2023,5539,10
BR,I88273585,Universidade Federal de São Paulo,2023,5232,11
BR,I243754102,Universidade Federal do Ceará,2023,5029,12
BR,I161127581,Universidade Federal Fluminense,2023,5014,13
BR,I40034438,Universidade do Estado do Rio de Janeiro,2023,4921,14
BR,I169045520,Universidade Federal da Paraíba,2023,4578,15
MX,I8961855,Universidad Nacional Autónoma de México,2018,9233,1
MX,I59361560,Instituto Politécnico Nacional,2018,3869,2
MX,I200362191,Universidad Autónoma Metropolitana,2018,2548,3
MX,I193181351,Universidad de Guadalajara,2018,2314,4
MX,I68368234,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,2018,1928,5
MX,I129858807,Universidad de Guanajuato,2018,1709,6
MX,I169046204,Universidad Autónoma de Nuevo León,2018,1685,7
MX,I98461037,Tecnológico de Monterrey,2018,1641,8
MX,I721619,Benemérita Universidad Autónoma de Puebla,2018,1483,9
MX,I147280213,Universidad Veracruzana,2018,1243,10
MX,I179647637,Universidad Autónoma del Estado de México,2018,1170,11
MX,I164915025,Mexican Social Security Institute,2018,1074,12
MX,I196664497,Autonomous University of San Luis Potosí,2018,1065,13
MX,I104854061,Universidad Autónoma del Estado de Hidalgo,2018,989,14
MX,I173755004,Universidad Michoacana de San Nicolás de Hidalgo,2018,921,15
MX,I8961855,Universidad Nacional Autónoma de México,2023,11393,1
MX,I59361560,Instituto Politécnico Nacional,2023,4188,2
MX,I98461037,Tecnológico de Monterrey,2023,3027,3
MX,I193181351,Universidad de Guadalajara,2023,2826,4
MX,I4210090124,Tecnológico Nacional de México,2023,2567,5
MX,I200362191,Universidad Autónoma Metropolitana,2023,2223,6
MX,I169046204,Universidad Autónoma de Nuevo León,2023,2078,7
MX,I164915025,Mexican Social Security Institute,2023,1931,8
MX,I721619,Benemérita Universidad Autónoma de Puebla,2023,1680,9
MX,I68368234,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,2023,1671,10
MX,I147280213,Universidad Veracruzana,2023,1670,11
MX,I87182695,Universidad del Noreste,2023,1515,12
MX,I129858807,Universidad de Guanajuato,2023,1329,13
MX,I179647637,Universidad Autónoma del Estado de México,2023,1269,14
MX,I104854061,Universidad Autónoma del Estado de Hidalgo,2023,1245,15
AR,I151201029,Consejo Nacional de Investigaciones Científicas y Técnicas,2018,9937,1
AR,I24354313,Universidad de Buenos Aires,2018,5128,2
AR,I874386039,Universidad Nacional de La Plata,2018,2691,3
AR,I166401450,Universidad Nacional de Córdoba,2018,1933,4
AR,I4141589,National University of Rosario,2018,1127,5
AR,I53241121,Fundación Ciencias Exactas y Naturales,2018,1035,6
AR,I17974374,Universidade de São Paulo,2018,925,7
AR,I189075073,National University of Mar del Plata,2018,905,8
AR,I3129709771,National University of Patagonia San Juan Bosco,2018,793,9
AR,I3121987637,Universidad Nacional del Litoral,2018,713,10
AR,I15881080,Universidad Nacional de Cuyo,2018,699,11
AR,I879563668,Universidade Estadual Paulista (Unesp),2018,687,12
AR,I56858762,Universidad Nacional del Sur,2018,681,13
AR,I4210095825,Centro Científico Tecnológico - San Juan,2018,647,14
AR,I52418104,Universidade Federal do Paraná,2018,644,15
AR,I151201029,Consejo Nacional de Investigaciones Científicas y Técnicas,2023,10590,1
AR,I24354313,Universidad de Buenos Aires,2023,5969,2
AR,I874386039,Universidad Nacional de La Plata,2023,2618,3
AR,I166401450,Universidad Nacional de Córdoba,2023,1998,4
AR,I53241121,Fundación Ciencias Exactas y Naturales,2023,1179,5
AR,I4141589,National University of Rosario,2023,1072,6
AR,I185261750,University of Toronto,2023,973,7
AR,I129604602,The University of Sydney,2023,900,8
AR,I8204097,Ludwig-Maximilians-Universität München,2023,889,9
AR,I98677209,University of Edinburgh,2023,884,10
AR,I2802359038,Hospital Italiano de Buenos Aires,2023,882,11
AR,I74801974,The University of Tokyo,2023,861,12
AR,I138689650,University of Padua,2023,804,13
AR,I36258959,University of California San Diego,2023,803,14
AR,I182534213,Universidade do Porto,2023,798,15
CL,I69737025,University of Chile,2018,4419,1
CL,I162148367,Pontificia Universidad Católica de Chile,2018,3781,2
CL,I172787465,University of Concepción,2018,1801,3
CL,I10457146,Universidad de Santiago de Chile,2018,1372,4
CL,I130474213,Pontificia Universidad Católica de Valparaíso,2018,1019,5
CL,I16465266,Austral University of Chile,2018,1004,6
CL,I1294671590,Centre National de la Recherche Scientifique,2018,917,7
CL,I13897259,Universidad Andrés Bello,2018,897,8
CL,I11944219,Universidad de La Frontera,2018,834,9
CL,I4210144918,"Centro Regional de Derechos Humanos y Justicia de Género, Corporación Humanas",2018,798,10
CL,I2802166871,Universidad Católica del Norte,2018,728,11
CL,I75778554,Federico Santa María Technical University,2018,708,12
CL,I134695357,University of Talca,2018,700,13
CL,I3121512035,Universidad Autónoma de Chile,2018,692,14
CL,I4210129543,Dirección de Investigación y Desarrollo,2018,675,15
CL,I69737025,University of Chile,2023,4716,1
CL,I162148367,Pontificia Universidad Católica de Chile,2023,4361,2
CL,I172787465,University of Concepción,2023,2214,3
CL,I13897259,Universidad Andrés Bello,2023,1609,4
CL,I10457146,Universidad de Santiago de Chile,2023,1560,5
CL,I16465266,Austral University of Chile,2023,1288,6
CL,I130474213,Pontificia Universidad Católica de Valparaíso,2023,1266,7
CL,I4210144918,"Centro Regional de Derechos Humanos y Justicia de Género, Corporación Humanas",2023,1261,8
CL,I11944219,Universidad de La Frontera,2023,1254,9
CL,I4210129543,Dirección de Investigación y Desarrollo,2023,1000,10
CL,I1294671590,Centre National de la Recherche Scientifique,2023,994,11
CL,I3121512035,Universidad Autónoma de Chile,2023,969,12
CL,I3124150290,San Sebastián University,2023,954,13
CL,I75778554,Federico Santa María Technical University,2023,947,14
CL,I185652977,University of Tarapacá,2023,925,15
CO,I36243813,Universidad Nacional de Colombia,2018,3566,1
CO,I35961687,Universidad de Antioquia,2018,2411,2
CO,I233745408,Pontificia Universidad Javeriana,2018,1397,3
CO,I162096671,Universidad de Los Andes,2018,1330,4
CO,I91732220,Universidad del Valle,2018,1221,5
CO,I115684694,Industrial University of Santander,2018,837,6
CO,I90803817,Universidad del Rosario,2018,830,7
CO,I181028852,Universidad Pontificia Bolivariana,2018,728,8
CO,I332011152,Universidad Distrital Francisco José de Caldas,2018,697,9
CO,I4210150291,Colciencias,2018,620,10
CO,I153390918,University of Cartagena,2018,604,11
CO,I222202552,Pedagogical and Technological University of Colombia,2018,581,12
CO,I142879360,Universidad del Norte,2018,512,13
CO,I90425591,Universidad Libre de Colombia,2018,488,14
CO,I200183955,Technological University of Pereira,2018,469,15
CO,I36243813,Universidad Nacional de Colombia,2023,3959,1
CO,I35961687,Universidad de Antioquia,2023,2684,2
CO,I233745408,Pontificia Universidad Javeriana,2023,1845,3
CO,I162096671,Universidad de Los Andes,2023,1473,4
CO,I91732220,Universidad del Valle,2023,1399,5
CO,I4210150291,Colciencias,2023,1202,6
CO,I90803817,Universidad del Rosario,2023,929,7
CO,I115684694,Industrial University of Santander,2023,903,8
CO,I181028852,Universidad Pontificia Bolivariana,2023,725,9
CO,I332011152,Universidad Distrital Francisco José de Caldas,2023,714,10
CO,I4210152403,Universidad Cooperativa de Colombia,2023,674,11
CO,I153390918,University of Cartagena,2023,653,12
CO,I142879360,Universidad del Norte,2023,647,13
CO,I90425591,Universidad Libre de Colombia,2023,642,14
CO,I222202552,Pedagogical and Technological University of Colombia,2023,622,15
SA,I28022161,King Saud University,2018,4956,1
SA,I185163786,King Abdulaziz University,2018,4936,2
SA,I71920554,King Abdullah University of Science and Technology,2018,2798,3
SA,I134085113,King Fahd University of Petroleum and Minerals,2018,1770,4
SA,I76571253,Imam Abdulrahman Bin Faisal University,2018,1135,5
SA,I23075662,Taibah University,2018,1098,6
SA,I82952536,King Khalid University,2018,1067,7
SA,I199693650,Umm al-Qura University,2018,855,8
SA,I185203018,King Saud bin Abdulaziz University for Health Sciences,2018,825,9
SA,I156216236,Qassim University,2018,810,10
SA,I179331831,Taif University,2018,724,11
SA,I2800965796,King Faisal Specialist Hospital & Research Centre,2018,682,12
SA,I142608572,Prince Sattam Bin Abdulaziz University,2018,680,13
SA,I4210099699,University of Jeddah,2018,672,14
SA,I91450128,Jazan University,2018,651,15
SA,I28022161,King Saud University,2023,14478,1
SA,I185163786,King Abdulaziz University,2023,7595,2
SA,I82952536,King Khalid University,2023,6107,3
SA,I106778892,Princess Nourah bint Abdulrahman University,2023,4934,4
SA,I142608572,Prince Sattam Bin Abdulaziz University,2023,4523,5
SA,I199693650,Umm al-Qura University,2023,3887,6
SA,I71920554,King Abdullah University of Science and Technology,2023,3794,7
SA,I134085113,King Fahd University of Petroleum and Minerals,2023,3266,8
SA,I156216236,Qassim University,2023,3216,9
SA,I179331831,Taif University,2023,2772,10
SA,I91450128,Jazan University,2023,2676,11
SA,I4626487,King Faisal University,2023,2653,12
SA,I76571253,Imam Abdulrahman Bin Faisal University,2023,2307,13
SA,I240666556,Imam Mohammad ibn Saud Islamic University,2023,2056,14
SA,I23075662,Taibah University,2023,2023,15
AE,I176601375,Khalifa University of Science and Technology,2018,1334,1
AE,I201726411,United Arab Emirates University,2018,1120,2
AE,I29891158,University of Sharjah,2018,861,3
AE,I120250893,New York University Abu Dhabi,2018,540,4
AE,I199440890,American University of Sharjah,2018,484,5
AE,I91044093,Zayed University,2018,455,6
AE,I4210126505,Amity University,2018,438,7
AE,I119744171,Higher Colleges of Technology,2018,389,8
AE,I117222138,Abu Dhabi University,2018,384,9
AE,I97699614,Abu Dhabi National Oil (United Arab Emirates),2018,291,10
AE,I161913731,Al Ain University,2018,195,11
AE,I57206974,New York University,2018,187,12
AE,I4210153389,American University of Ras Al Khaimah,2018,156,13
AE,I182000528,Ajman University,2018,147,14
AE,I2801466683,Shaikh Khalifa Medical City,2018,136,15
AE,I29891158,University of Sharjah,2023,3531,1
AE,I176601375,Khalifa University of Science and Technology,2023,3134,2
AE,I201726411,United Arab Emirates University,2023,3022,3
AE,I182000528,Ajman University,2023,1310,4
AE,I4210126505,Amity University,2023,1161,5
AE,I161913731,Al Ain University,2023,1006,6
AE,I117222138,Abu Dhabi University,2023,925,7
AE,I91044093,Zayed University,2023,922,8
AE,I120250893,New York University Abu Dhabi,2023,890,9
AE,I199440890,American University of Sharjah,2023,842,10
AE,I4210087059,Technology Innovation Institute,2023,640,11
AE,I4210113480,Mohamed bin Zayed University of Artificial Intelligence,2023,630,12
AE,I119744171,Higher Colleges of Technology,2023,583,13
AE,I56306041,Lebanese American University,2023,525,14
AE,I163074564,Gulf Medical University,2023,448,15
IL,I16391192,Tel Aviv University,2018,7062,1
IL,I197251160,Hebrew University of Jerusalem,2018,3897,2
IL,I124227911,Ben-Gurion University of the Negev,2018,3684,3
IL,I174306211,Technion – Israel Institute of Technology,2018,3566,4
IL,I13955877,Bar-Ilan University,2018,2315,5
IL,I53964585,Weizmann Institute of Science,2018,2117,6
IL,I91203450,University of Haifa,2018,2065,7
IL,I2799810450,Sheba Medical Center,2018,1558,8
IL,I2799899409,Hadassah Medical Center,2018,1226,9
IL,I1311269955,Apple (Israel),2018,958,10
IL,I2799807261,Tel Aviv Sourasky Medical Center,2018,903,11
IL,I2800389475,Rabin Medical Center,2018,879,12
IL,I52170813,Ariel University,2018,834,13
IL,I2801301638,Rambam Health Care Campus,2018,755,14
IL,I136199984,Harvard University,2018,588,15
IL,I16391192,Tel Aviv University,2023,8315,1
IL,I197251160,Hebrew University of Jerusalem,2023,6572,2
IL,I124227911,Ben-Gurion University of the Negev,2023,4282,3
IL,I174306211,Technion – Israel Institute of Technology,2023,4129,4
IL,I13955877,Bar-Ilan University,2023,2908,5
IL,I53964585,Weizmann Institute of Science,2023,2632,6
IL,I91203450,University of Haifa,2023,2475,7
IL,I2799810450,Sheba Medical Center,2023,2033,8
IL,I2799899409,Hadassah Medical Center,2023,1710,9
IL,I1311269955,Apple (Israel),2023,1423,10
IL,I185261750,University of Toronto,2023,1421,11
IL,I52170813,Ariel University,2023,1399,12
IL,I2799807261,Tel Aviv Sourasky Medical Center,2023,1220,13
IL,I2800389475,Rabin Medical Center,2023,1095,14
IL,I8204097,Ludwig-Maximilians-Universität München,2023,1031,15
IR,I23946033,University of Tehran,2018,7203,1
IR,I70640408,Tehran University of Medical Sciences,2018,6246,2
IR,I58048189,Shahid Beheshti University of Medical Sciences,2018,4434,3
IR,I161106909,Iran University of Medical Sciences,2018,3458,4
IR,I1516879,Tarbiat Modares University,2018,3426,5
IR,I155419210,"Islamic Azad University, Science and Research Branch",2018,2656,6
IR,I158248296,Amirkabir University of Technology,2018,2563,7
IR,I165560825,Mashhad University of Medical Sciences,2018,2512,8
IR,I48379061,Shahid Beheshti University,2018,2461,9
IR,I86958956,Ferdowsi University of Mashhad,2018,2406,10
IR,I194604659,Shiraz University of Medical Sciences,2018,2289,11
IR,I114982161,Isfahan University of Medical Sciences,2018,2283,12
IR,I41832843,University of Tabriz,2018,2276,13
IR,I133529467,Sharif University of Technology,2018,2237,14
IR,I166459259,Shiraz University,2018,2192,15
IR,I70640408,Tehran University of Medical Sciences,2023,7114,1
IR,I23946033,University of Tehran,2023,6818,2
IR,I58048189,Shahid Beheshti University of Medical Sciences,2023,5182,3
IR,I161106909,Iran University of Medical Sciences,2023,4148,4
IR,I1516879,Tarbiat Modares University,2023,3303,5
IR,I194604659,Shiraz University of Medical Sciences,2023,3005,6
IR,I165560825,Mashhad University of Medical Sciences,2023,2838,7
IR,I163205636,Tabriz University of Medical Sciences,2023,2812,8
IR,I114982161,Isfahan University of Medical Sciences,2023,2732,9
IR,I67009956,Iran University of Science and Technology,2023,2661,10
IR,I48379061,Shahid Beheshti University,2023,2635,11
IR,I158248296,Amirkabir University of Technology,2023,2554,12
IR,I41832843,University of Tabriz,2023,2520,13
IR,I155419210,"Islamic Azad University, Science and Research Branch",2023,2271,14
IR,I133529467,Sharif University of Technology,2023,2215,15
EG,I145487455,Cairo University,2018,5566,1
EG,I107720978,Ain Shams University,2018,4407,2
EG,I159247623,Mansoura University,2018,2725,3
EG,I84524832,Alexandria University,2018,2544,4
EG,I192398990,Zagazig University,2018,2453,5
EG,I184834183,Al-Azhar University,2018,2221,6
EG,I91041137,Assiut University,2018,2173,7
EG,I4210131959,National Research Centre,2018,2059,8
EG,I207547235,Benha University,2018,1685,9
EG,I21376657,Tanta University,2018,1683,10
EG,I63601056,Menoufia University,2018,1605,11
EG,I84058292,Helwan University,2018,1279,12
EG,I4210165448,Agricultural Research Center,2018,1200,13
EG,I114794399,Suez Canal University,2018,1073,14
EG,I89466785,Minia University,2018,1042,15
EG,I145487455,Cairo University,2023,8603,1
EG,I107720978,Ain Shams University,2023,6822,2
EG,I159247623,Mansoura University,2023,5219,3
EG,I184834183,Al-Azhar University,2023,4961,4
EG,I84524832,Alexandria University,2023,4881,5
EG,I192398990,Zagazig University,2023,4150,6
EG,I21376657,Tanta University,2023,3581,7
EG,I4210131959,National Research Centre,2023,3402,8
EG,I207547235,Benha University,2023,3369,9
EG,I91041137,Assiut University,2023,3298,10
EG,I63601056,Menoufia University,2023,2751,11
EG,I89466785,Minia University,2023,2205,12
EG,I4210165448,Agricultural Research Center,2023,2177,13
EG,I84058292,Helwan University,2023,2175,14
EG,I114794399,Suez Canal University,2023,2136,15
ZA,I157614274,University of Cape Town,2018,4785,1
ZA,I192619145,University of the Witwatersrand,2018,4240,2
ZA,I69552723,University of Pretoria,2018,3846,3
ZA,I26092322,Stellenbosch University,2018,3722,4
ZA,I95023434,University of KwaZulu-Natal,2018,3588,5
ZA,I24027795,University of Johannesburg,2018,3006,6
ZA,I27765905,North-West University,2018,2093,7
ZA,I165390105,University of South Africa,2018,1929,8
ZA,I26999989,University of the Free State,2018,1514,9
ZA,I869660684,University of the Western Cape,2018,1207,10
ZA,I203238179,Rhodes University,2018,892,11
ZA,I137616099,Tshwane University of Technology,2018,834,12
ZA,I10947320,South African Medical Research Council,2018,827,13
ZA,I99712911,Nelson Mandela University,2018,760,14
ZA,I1294671590,Centre National de la Recherche Scientifique,2018,663,15
ZA,I24027795,University of Johannesburg,2023,6255,1
ZA,I192619145,University of the Witwatersrand,2023,5607,2
ZA,I157614274,University of Cape Town,2023,5399,3
ZA,I26092322,Stellenbosch University,2023,4751,4
ZA,I69552723,University of Pretoria,2023,4575,5
ZA,I95023434,University of KwaZulu-Natal,2023,4418,6
ZA,I165390105,University of South Africa,2023,3428,7
ZA,I27765905,North-West University,2023,2934,8
ZA,I26999989,University of the Free State,2023,2446,9
ZA,I869660684,University of the Western Cape,2023,1748,10
ZA,I10947320,South African Medical Research Council,2023,1305,11
ZA,I177181097,Durban University of Technology,2023,1290,12
ZA,I137616099,Tshwane University of Technology,2023,1083,13
ZA,I99712911,Nelson Mandela University,2023,1082,14
ZA,I203238179,Rhodes University,2023,970,15
NG,I181631907,University of Ibadan,2018,2091,1
NG,I11892038,University of Nigeria,2018,1588,2
NG,I197610006,University of Lagos,2018,1217,3
NG,I186771145,Covenant University,2018,1098,4
NG,I45711476,Obafemi Awolowo University,2018,1063,5
NG,I134542131,University of Ilorin,2018,1013,6
NG,I12789410,Ahmadu Bello University,2018,980,7
NG,I180664298,Federal University of Technology,2018,970,8
NG,I100116408,University of Port Harcourt,2018,871,9
NG,I207227095,Nnamdi Azikiwe University,2018,807,10
NG,I919958821,Bayero University Kano,2018,713,11
NG,I3970730,University of Calabar,2018,701,12
NG,I6406202,University of Benin,2018,672,13
NG,I18045400,Federal University of Agriculture,2018,619,14
NG,I13144388,Ekiti State University,2018,545,15
NG,I181631907,University of Ibadan,2023,2905,1
NG,I11892038,University of Nigeria,2023,2796,2
NG,I197610006,University of Lagos,2023,1917,3
NG,I207227095,Nnamdi Azikiwe University,2023,1801,4
NG,I12789410,Ahmadu Bello University,2023,1722,5
NG,I134542131,University of Ilorin,2023,1711,6
NG,I100116408,University of Port Harcourt,2023,1688,7
NG,I45711476,Obafemi Awolowo University,2023,1601,8
NG,I180664298,Federal University of Technology,2023,1442,9
NG,I96576516,Rivers State University,2023,1432,10
NG,I3970730,University of Calabar,2023,1336,11
NG,I4210113643,"The Federal Polytechnic, Ado-Ekiti",2023,1172,12
NG,I919958821,Bayero University Kano,2023,1127,13
NG,I193555791,Delta State University,2023,1111,14
NG,I6406202,University of Benin,2023,1035,15
KE,I12859529,University of Nairobi,2018,1228,1
KE,I26805570,Jomo Kenyatta University of Agriculture and Technology,2018,965,2
KE,I2841861,Kenya Medical Research Institute,2018,734,3
KE,I153975220,Kenyatta University,2018,511,4
KE,I147168166,Moi University,2018,401,5
KE,I55021457,World Agroforestry Centre,2018,332,6
KE,I4210118691,International Center for Tropical Agriculture,2018,323,7
KE,I58422712,International Livestock Research Institute,2018,262,8
KE,I195931504,Egerton University,2018,257,9
KE,I168685008,International Centre of Insect Physiology and Ecology,2018,232,10
KE,I40120149,University of Oxford,2018,226,11
KE,I22607950,University of Eldoret,2018,218,12
KE,I195610458,Maseno University,2018,156,13
KE,I4210145675,Centers for Disease Control and Prevention,2018,156,14
KE,I4210098278,Kenya Agricultural and Livestock Research Organization,2018,154,15
KE,I12859529,University of Nairobi,2023,1772,1
KE,I153975220,Kenyatta University,2023,1183,2
KE,I26805570,Jomo Kenyatta University of Agriculture and Technology,2023,1145,3
KE,I2841861,Kenya Medical Research Institute,2023,1058,4
KE,I250207469,Mount Kenya University,2023,595,5
KE,I147168166,Moi University,2023,586,6
KE,I88132101,Masinde Muliro University of Science and Technology,2023,372,7
KE,I195931504,Egerton University,2023,366,8
KE,I58422712,International Livestock Research Institute,2023,362,9
KE,I195610458,Maseno University,2023,326,10
KE,I4210108070,Aga Khan University Nairobi,2023,301,11
KE,I4210089966,London School of Hygiene & Tropical Medicine,2023,295,12
KE,I168685008,International Centre of Insect Physiology and Ecology,2023,293,13
KE,I201448701,University of Washington,2023,288,14
KE,I40120149,University of Oxford,2023,287,15
